InputID,TargetID,Distance
1955,Catanzaro,0.499704929193
1957,San Salvador,0.0881936094638
1958,Mitla,0.129925407578
6117,Santa Barbara,0.040297447641
1959,Ravenna,0.436927765378
1960,Otsu,0.132747685698
1962,Tarbes,0.296713764581
1964,Ioanina,0.388965611427
6118,Golfito,0.212132225061
6119,Golfito,0.212132225061
1966,Khvoy,0.474208705689
6644,Ternate,0.0376476507643
6120,San Francisco,0.0352657910111
1969,Hamamatsu,0.737300593884
1971,Tokushima,1.06587936484
7983,Chongqing,0.689223979887
9997,Monaco,0.496766807966
1973,Upper Hutt,0.118138829018
1974,Mitla,0.129925407578
10041,Gisborne,0.693303945765
1977,Bursa,0.0320063385588
1978,Mitla,0.129925407578
6121,Eureka,0.0740531082559
1979,Cabanatuan,0.499382104323
1981,Bursa,0.0320063385588
1982,Bursa,0.0320063385588
1983,Shkoder,0.0709994716751
1984,Pasadena,0.0718117330133
1985,Ternate,0.0634082705442
1986,Sion,0.549397120719
1987,Sion,0.547391817591
1988,Sion,0.450152299384
9784,Valparaiso,0.0896358454347
1989,Jijel,0.285730851193
6122,Trujillo,0.000358413689874
10017,San Francisco,0.0352657910111
1990,Sion,0.547391817591
6528,Hamamatsu,0.255284918625
1991,Tokyo,0.0626129283916
9817,Kochi,1.43357112621
7985,Dalian,0.177420772363
1993,Toulon,0.821486681592
7984,Chongqing,1.55099114714
7937,Faro,0.106433774963
1994,Mitla,0.129925407578
6977,San Mateo,0.0583976061763
1995,Manado,2.28440435436
1996,Treviso,0.747310511079
1997,Wanzhou,1.18926363561
6123,Mataram,0.156707456371
6520,San Pedro Sula,0.500876819274
1999,Jijel,0.285730851193
8153,Jijel,0.285730851193
2001,Hachinohe,1.95999337474
2005,Sitia,0.315372568149
2006,Hios,0.164283465496
8198,Juba,0.138914834493
2007,Bakersfield,0.370510694527
2008,Urmia,0.326970398597
2009,Bitlis,0.0237674223513
6125,Lae,1.23302852702
6126,Singaraja,0.421644273768
8154,Chlef,0.330190238457
6622,Shizuoka,0.204515191337
2010,Catanzaro,0.538170820153
6124,Bursa,0.0680795026909
2011,Khvoy,0.487827414738
6127,Manado,0.373379722002
6128,Manado,0.373379722002
2013,Potenza,0.39669618823
2017,Zilina,0.0543562522996
2018,Ust Kamchatsk,3.7658908605
2019,Piraiévs,0.701771774192
2020,Matsumoto,0.527944593304
6129,Coquimbo,0.0734598752585
2022,Mitla,0.129925407578
2023,Nezahualcoyotl,0.22137835621
2024,Pyay,0.279988014454
2025,Sarande,0.12299788098
2026,Sofia,0.162219394799
6130,Naha,0.173120166354
2027,Gjirokaster,0.0929620873947
2028,Setubal,0.344777161499
2031,San Jose,0.247296329128
6131,Manado,1.24617149741
2033,Sangolqui,0.041284500198
2035,Siena,0.0968667585074
2036,Erzurum,0.0226995131932
2037,Qabala,0.712119220659
6132,Ternate,0.887503499494
6133,Amahai,1.59320646996
6561,Manado,1.60823650141
2038,Canakkale,0.608793475628
2039,L'Aquila,0.53502913572
6134,La Union,0.0290692003287
6135,San Mateo,0.0450183321608
6136,Amahai,2.67377651762
2040,Copiapo,0.0141543283857
6137,Yogyakarta,1.37081310618
9312,Smithton,0.204054548679
6562,Sonsonate,0.0728079433817
6551,Manado,0.582176466334
6138,Les Cayes,0.51200048582
2042,Gjirokaster,0.0929620873947
6139,Callao,0.0460548019425
6535,Gorontalo,2.2017341403
6140,Amahai,2.12430291939
2043,Padang,2.85837520867
6142,Padangsidempuan,1.87753208394
2044,Las Heras,0.025095117939
2047,Abancay,0.53462479
6143,Sibolga,1.50082881226
2048,Montego Bay,0.0372527929192
2049,Assab,1.38753440195
2050,Treviso,0.408042519837
6144,Sibolga,1.50082881226
2051,San Jose,0.247296329128
7986,Dalian,0.189475947457
6145,Padang,0.649545802914
6146,Sendai,1.00266979543
2052,Patra,0.470975835532
2054,Gusinoozyorsk,1.03860995312
6564,Pasay City,0.0504413038344
2056,Agrinio,0.963067405892
2057,Vlore,0.265992512768
6978,National City,0.105782889981
2059,Puzi,0.249542946401
2061,Kpalime,0.250668995459
2062,Kashmar,0.577765216505
2063,Afyon,0.0704464873944
2064,Chinandega,0.147505841476
2065,Houma,0.313842929316
2067,Ardabil,0.180301032912
6149,Jakarta,0.146650325865
2068,Rodos,0.230136576648
2070,Dali,0.31045796214
2073,Pasay City,0.0504413038344
2075,Aix-en-Provence,0.890460453941
2074,Pasay City,0.0504413038344
2076,Cilacap,0.358995548115
2077,Hios,0.164283465496
6150,Port Vila,1.27985228623
6529,Asahikawa,1.21998583947
8102,Urumqi,0.0278242614581
2078,Bursa,0.299774604462
2079,Ahar,0.722268302072
2066,Afyon,0.220385354935
2082,Ardabil,0.0200386138386
8319,Kerman,0.310491642736
2085,Jacmel,0.03569268815
2086,Manokwari,0.939606631152
7161,Trepassey,0.41174215808
2087,Tehuacan,0.191824104734
2088,Ilam,0.515003098329
6151,Lima,0.0665235913827
2092,Baghdad,0.192796339101
2093,Santa Rosa,0.20604693076
2091,Marv Dasht,0.343746264692
2094,Salatiga,0.219396317217
2095,Catania,0.201026729797
2097,Mitilini,0.457858433998
2098,Eureka,0.404194823917
2099,San Jose,0.11269307991
2100,Legazpi,0.262499846636
6153,Neiafu,0.978159991861
2102,Vlore,0.0773802743978
2101,Puebla,0.208545912738
7966,Hania,1.12664829107
2104,Vlore,0.265992512768
2105,Kathmandu,0.0237349811822
6565,Kodiak,0.457972755919
2106,Gjirokaster,0.05331351735
2107,Laoag,0.00649243179269
2109,Blida,0.131580175022
2110,Ioanina,0.141552747691
2112,Agrinio,1.22791785005
2114,Mitilini,0.178721392899
2115,Christiansted,0.790253002612
2116,Baqubah,0.346767007175
2117,Yogyakarta,0.0320378721507
2118,Kalamata,0.644649563415
6154,La Asuncion,0.25440755155
2120,Christiansted,0.494719426064
2121,Christiansted,0.790253002612
2123,Keelung,0.368249247336
2124,Sabzewar,1.33241419842
6155,Christiansted,0.494719426064
2125,Hilo,0.811217914284
2126,Chirchiq,0.258096194095
2127,Guanajuato,0.28072128467
2128,Erzurum,0.417630458561
6156,Sand Point,0.606810579812
2129,Queretaro,0.5801771677
6157,Ayutla,0.102348679851
2130,Sylhet,0.549944756164
6623,Acapulco,0.052482534326
2139,Arica,0.717020684384
6897,Carupano,0.133416448999
10008,Arica,0.717020684384
2142,Tulcan,0.0169688080152
2143,Ibarra,0.0709806048866
7967,Catania,0.113203123094
6158,Talcahuano,0.0849955454884
6160,Camana,0.439414161163
6161,Valparaiso,0.0941852599506
10042,Nelson,1.12025537952
2145,Gyumri,0.413303871412
2148,Oakland,0.139341621219
7987,Bengbu,0.726175757813
2149,Bucaramanga,0.183778493028
2150,Silchar,0.410437921916
6162,Talcahuano,0.165000951026
6163,Valdivia,0.187196709833
10019,San Francisco,0.0138054019948
10020,San Francisco,0.0138054019948
2151,San Cristobal,0.308855268552
2152,Ocana,0.542721481766
9794,Callao,0.0460548019425
9780,Cuya,0.487903757321
2153,Kathmandu,0.0237349811822
6167,Coquimbo,0.0734598752585
2154,Vlore,0.265992512768
2156,Legazpi,0.715108777481
6168,Camana,1.20027304508
9781,Lagunas,0.317160604433
2157,Cuya,0.492901640279
2158,Batangas,0.282511334128
2159,Yalta,0.877182003621
2160,Biskra,0.174621305401
2161,Mugla,0.423359123974
2165,Agrinio,0.633324681727
2166,Chamdo,2.1171829113
2168,Calama,0.0538354364372
2169,Pochutla,0.371559954319
2170,Leon,0.281689490588
2171,Acarigua,0.310558753631
2172,Lamia,0.404420391425
2173,Lamia,0.404420391425
2174,Catanzaro,0.424005019001
7788,Catanzaro,0.496508260937
2178,Davao,0.254051749706
6171,Pisco,0.189761770403
9793,Coatzacoalcos,0.112844772626
6937,Wailuku,0.531002655716
2179,Gingoog,0.589638383116
2180,Eureka,0.40563606689
6624,Constitucion,0.339163152431
6515,New York,0.264922753164
6305,Valparaiso,0.0941852599506
8216,Chilca,0.546245769934
9791,Christiansted,0.618105267094
6172,Gorontalo,0.0860498728934
9792,Christiansted,0.666714485797
2183,Iquique,0.0860452766645
2184,Cotabato,0.189386314767
2185,Quchan,0.275687785273
6173,Puerto Montt,0.076182437102
2186,Quchan,0.275687785273
7540,Arequipa,0.0367014936239
6175,Dagupan,1.34166444392
2187,Ali Bayramli,0.703088575198
2189,Sarande,0.309725960946
2193,Hiroshima,0.67437041373
2195,Bishop,0.726168968245
2196,Mitla,0.129925407578
2198,Hatay,0.0855600731063
2199,Accra,0.188641417445
2200,Hamadan,0.594028683465
6176,Nikolski,0.824911541363
2201,Kermanshah,0.68443962262
6177,Concord,0.0113978957311
2202,Satu Mare,0.736131220977
2203,Batangas,0.0283996272617
9802,Yokohama,8.65907494423
2205,Soke,0.413143928338
2206,San Vicente,0.103467755091
2207,Cojutepeque,0.134417418865
2209,Treviso,0.55360533515
9785,La Ligua,0.178895541626
2212,L'Aquila,0.720487626478
2211,Nimes,0.755564759722
6521,Panama City,0.0111396920972
7792,Piraiévs,0.403100175855
6178,Antofagasta,0.0499918429352
6179,Crescent City,0.315453630191
6615,Madang,0.349064162238
2213,Ocumare del Tuy,0.3328715418
6530,Christiansted,0.494719426064
2214,Eagle Pass,0.58721965249
2215,Elazig,0.4464346795
9692,Kolkata,0.840011665176
2216,Baguio City,0.570801274719
2217,Carupano,0.214015138147
2218,Zamboanga,0.144784237935
2219,Antigua Guatemala,0.0745495360281
2220,Charikar,0.168902281915
2222,Guadalajara,0.0735720165873
6181,Autlan,0.670667879842
6182,Port Vila,2.27405388382
2223,Kalamata,0.408515210647
2224,Burdur,0.392293617768
6183,Port Vila,0.829465407458
2227,Usak,0.0280299263034
2233,Cucuta,0.0282814534275
2235,Naga,0.0267276164326
2236,Soke,0.41025608972
2237,Sevastapol,0.119235454045
2239,Dagupan,0.255386507328
2240,Cirebon,0.314465584006
2238,Canakkale,0.0544428050554
2241,Keren,0.3234902519
2242,San Juan,0.304167103269
9897,Lae,0.733055991301
2244,Afyon,0.0704464873944
6184,Ambon,1.1900322234
7988,Baoshan,0.375377146603
2248,Tocopilla,0.666519340998
6186,Callao,0.0150335508753
6188,Lagunas,0.469875761234
6552,Cuya,0.487903757321
6189,Iquique,0.058286605552
6190,Antofagasta,0.694623812755
10024,Buenaventura,0.481471540041
6192,Port Vila,1.27985228623
2253,Iquique,0.388501480102
8119,Lima,0.0694764629022
6195,Rabaul,0.115490762089
2254,Manizales,0.0447331897905
6625,Port Vila,1.27985228623
6307,Concepcion,0.0583357141035
6196,Iquique,0.058286605552
2255,Guadalajara,0.378130139015
2256,Ocumare del Tuy,0.181120373141
6537,Iquique,0.058286605552
2258,Istanbul,0.307047705965
2259,Caracas,0.463009396689
2260,San Bernardino,0.0224172057969
6197,Antofagasta,0.0500081572319
2261,Lijiang,1.04619678512
6198,Unalaska,0.299093080676
10089,Port Vila,1.27985228623
2262,Davao,0.569003179872
2263,Usulutan,0.157288794945
2264,Zalaegerszeg,0.645242039231
2265,Abengourou,0.298621397433
2266,San Juan De Los Morros,0.42955407258
2269,Ardabil,0.602107222304
2270,Bojnurd,0.0854360694908
2271,Surigao,0.0192780423528
2272,Guangyuan,1.4006557778
8200,El Tur,0.978010613877
2273,Catania,0.0799991495109
8118,Pasadena,0.301578160284
2274,Zacatecoluca,0.25590882296
2276,Artemisa,0.477072696083
8189,Sinop,0.0523236834894
7890,Guangyuan,1.39206234912
2279,Izmir,0.169404522086
2281,Quezon City,0.585770719756
2283,Cabanatuan,1.01832692914
2284,Quezon City,0.585770719756
2285,Aydin,0.254979357664
2286,Izmir,0.169404522086
2289,Illapel,0.0138623561554
2287,Fasa,1.94501541352
10044,Gisborne,0.85963194578
6199,Karluk,2.10996650646
6200,Sitka,0.675157501356
2290,Zagreb,0.141420365472
6626,Toyama,0.06998905551
2291,Goycay,0.390786474691
2275,Mahabad,0.824479186282
7891,Miaoli,0.138924439894
2292,Naples,0.371281196792
2298,Hios,0.164283465496
8190,Hios,0.179947107538
2300,Jinotepe,0.361580195051
2301,Van,0.100079904653
2303,San Juan de Nicaragua,0.310387149089
6646,Labasa,0.56609471871
6201,Iquique,0.058286605552
2304,Minxian,1.01164304445
6202,Kingston,0.033326290076
2305,Hios,0.0479520843351
2306,Khvoy,0.435878989455
2307,Baguio City,0.534660799436
8103,New Taipei,0.0372595169714
2308,Cankiri,0.0221396726548
2309,Baguio City,0.670722036112
6568,Kushiro,2.94331162899
6203,Cuya,0.487903757321
2310,Port Blair,3.16186579748
6608,Trincomalee,0.00199903701834
6204,San Antonio,0.0279563518617
2311,Ljubljana,0.319784754385
2312,Huajuapan de Leon,0.597030988512
2314,Naples,0.16731943156
2316,El Porvenir,0.459170416746
6205,Cuya,0.487903757321
6206,Amahai,1.51457358823
2318,Hengshui,0.429436528842
9940,Douliou,0.10238400543
2320,Yarumal,0.410653838373
2321,Tabriz,0.0117834265844
8104,Taiyuan,0.0488830710972
2324,Naples,0.371281196792
2331,Hios,0.0935904490546
2332,Fasa,2.01178851675
8105,Chiayi,0.0428053893116
7710,Majuro,11.7141337541
2333,Bandar-e-Abbas,0.535187129814
8201,Massawa,0.174836733225
6516,New York,0.277286705139
2334,Jaque,0.834200804886
2335,Simao,0.250880323785
7037,New Haven,0.0285525812724
2341,Granada,0.452338972053
2336,Usulutan,0.086831224776
2342,Tianshui,0.240701905306
2343,Guadalajara,0.144984314748
2344,Surigao,0.0192780423528
2345,Kalamata,0.120643236006
6208,Ambon,1.40369282021
2346,Derbent,0.502809806029
2347,Popayan,0.136028010766
2348,Srinagar,0.630277574488
2351,Srinagar,1.19130412129
2353,Ozamis,0.288779015309
2354,Kara Balta,0.251007892796
2355,Leon,0.157117635624
6209,Iquique,0.058286605552
9913,Bordj Bou Arreridj,0.0507982217701
6210,Banda Aceh,0.0200109518858
8106,Zhanyi,0.627833461795
6553,Banda Aceh,0.0538715625847
2357,Pirgos,0.585869772721
2362,Charleston,0.107912279062
2363,Trujillo,0.0897964993223
2364,Iloilo,0.0552149485227
2366,Monaco,0.711395005985
2368,Naga,0.143567359605
2369,Agua Prieta,0.648778935309
9895,Banda Aceh,0.696333249651
2370,Eagle Pass,0.58721965249
2371,Boralday,0.235906071994
2372,Chilpancingo,0.522013604041
2373,Guantanamo,0.920952742283
2374,Lamia,0.701963937345
2375,Ravenna,0.311405585103
2376,Mascara,0.26142033345
2377,Catanzaro,0.761235375311
2378,Yuxi,0.683590610233
2382,Carupano,0.29967272916
2381,San Fernando,0.359907515263
7989,Xining,0.448824567528
6212,Banda Aceh,0.406097944168
9572,Colonia del Sacramento,0.063243521267
2383,Tangshan,1.38588634113
2384,Whangarei,2.02001338987
2385,Patra,0.371233625068
2386,Kars,0.720586430287
2387,Lanzhou,1.11976522687
2388,Guanare,0.158131352658
2380,Borujerd,0.796453510559
2390,Batangas,0.282511334128
2391,Karakol,0.77617087219
2393,Kumamoto,0.0011295909134
2394,Chilpancingo,0.522013604041
2395,Patra,0.278944142816
6309,Ternate,1.13210892565
2396,Cuernavaca,0.26882370975
2397,Mitilini,0.561835742579
6214,Sumenep,0.349663741532
2389,Daloa,0.265695125482
2398,Ormac,0.247955719976
2402,Gorgan,0.259719889232
2403,Amahai,1.51457358823
2404,Pati,0.0192412694813
7990,Changzhi,0.744966574328
2405,Chlef,0.582292971856
2406,Van,0.279619469775
2407,Jiexiu,0.059975366179
9896,Banda Aceh,0.696333249651
6215,Waitakere,0.570475831055
6216,Gomez Palacio,0.0700529205185
6570,Kupang,1.25026399508
2411,Gifu,0.249400683648
6980,Victoria,0.458512416002
2413,Ensenada,0.388951959619
2414,Taitung,1.95472244634
2415,Vigan,0.347684542838
2416,Santa Rosa,0.20604693076
2418,Sacramento,0.434881246059
2419,Agana,1.54383683323
6217,Pematangsiantar,0.63656352314
9899,Luganville,0.434823861674
6571,Ambon,0.84626071814
6218,Takaoka,0.385856898876
2420,Chaman,0.491264503533
2421,Pirgos,0.550238457295
2423,Alexandroupoli,0.511583958594
7361,Kingston,0.033326290076
2424,Malatya,0.0704343921453
7884,Kragujevac,0.332884054675
2426,Pirgos,0.550238457295
2428,Xining,0.0387529050861
6219,Kushiro,3.14216595633
6220,Kushiro,1.22143629872
2429,Vlore,0.342986040734
2430,Davao,0.272937987978
6221,Port Vila,0.0235397125643
2432,Barletta,0.507745661993
2433,Rongzhag,0.613605004797
2434,Quchan,0.134435636547
8115,Kuqa,0.139168542272
2436,Aksu,0.0706875337217
2439,Quchan,0.201830054179
2440,General Santos,0.832682211925
2441,Shiraz,0.354456013754
2443,Kushiro,1.69328541931
2444,Chalkida,0.434246220698
2447,Chalkida,0.564136963295
2448,San Carlos del Zulia,0.555782703952
2453,Tokyo,0.151101913475
2454,Tagum,0.870569250933
2455,Bursa,0.542143832071
7883,Pirgos,0.307233914802
2456,Sakata,0.0539197735204
2457,San Juan,0.450417308876
2459,Trujillo,0.340565202023
2461,Reggio di Calabria,0.317994264835
2464,Quchan,0.10217019274
6572,Alotau,1.88150652375
2467,Ljubljana,0.0471508991813
2469,San Pablo,0.768597636571
2468,Vlore,0.389935744156
2470,Ioanina,0.388965611427
2472,Gjirokaster,0.0929620873947
7882,Florence,0.192093491523
6224,Nagasaki,0.261625441345
2473,Ioanina,0.388965611427
2474,Celeken,0.580927816518
2477,Durres,0.189320814795
10045,Taupo,0.131851154045
2478,Shantou,0.211298462152
6637,Trenton,0.471205239075
6532,Cape Girardeau,0.327828861738
7781,Vatican City,0.32485132886
2479,Tehran,0.034401773844
2462,Rangoon,0.0382091658186
2481,Ardabil,0.450002462438
2482,Khvoy,0.0427027756719
6225,Mito,0.535856479031
2483,Zigong,0.235907702347
2484,Colima,0.281589513072
8107,Shache,1.32064516911
7530,Quillota,0.286370422706
2485,Dili,0.88527867363
2489,Hachinohe,2.65923473019
2490,Selfoss,0.0666481521538
2492,Morioka,0.308705563753
2493,Feyzabad,0.440307598516
6226,Bengkulu,0.378069062506
7782,Monaco,0.694219799258
2494,Kashgar,0.234340078493
2495,Kushiro,1.70800949815
2480,Kerman,0.0199805108884
2498,Bandar-e-Abbas,0.254349453225
2500,Gjirokaster,0.0929620873947
2501,Akita,0.303650709551
2502,Sendai,0.900301417707
6647,Ruteng,1.84167484694
8108,Yilan,0.0707106781187
2505,Basse-terre,0.191301956036
2506,Kingston South East,0.490702279044
2507,Calbayog,0.607890397579
2508,Marsala,1.19616944316
2509,Mitla,0.129925407578
2513,Dispur,0.780047152423
6538,Salina Cruz,0.260584924833
2514,Sendai,2.69576986729
2515,Vigan,0.574936824131
2517,Morioka,2.00379793135
2518,Chosica,0.094874466379
2519,Zamboanga,0.925223632837
2520,Zamboanga,0.925223632837
2525,Tacloban,1.24973196196
2527,Tacloban,1.24973196196
2529,Tacloban,1.24973196196
7141,Santo Domingo,0.0555336187412
2531,Shahrud,0.0995115061457
2532,Vallejo,0.167039620349
2533,Mendocino,0.367353715895
2534,Sendai,1.02836584887
2536,Granada,0.0830278809153
2538,Kashgar,0.708344431894
2539,L'Aquila,0.393166211036
2540,Pakhachi,9.0744815802
2541,Split,0.243391130159
6573,Concepcion,0.0200220201046
2542,Ioanina,0.130051367267
2544,Shuozhou,0.613636941789
7783,Pirgos,0.454851144462
6230,Rabaul,1.21399318032
2546,Kalamata,0.420946014901
2548,Tlaxiaco,0.418936137876
9212,Darwin,0.152165732799
2550,Yacuiba,0.0671162544853
2551,Spanish Town,0.0527137171896
2552,Barquisimeto,0.362674891424
2553,Yakutat,2.31742694358
2554,Yakutat,0.528526909043
2557,Yakutat,0.528526909043
2559,Denizli,0.288245295491
6229,Amahai,0.549274680012
10090,Lae,2.00581078189
2561,Petropavlovsk Kamchatskiy,0.382042784383
2562,Miyazaki,0.581910053774
6539,Miyazaki,0.581910053774
2564,Oceanside,0.436283528433
2565,Tskhinvali,0.791017661984
9925,Tidore,0.749809266668
2566,Matsue,1.1202212756
2567,Sukabumi,0.0919216796844
2569,Autlan,0.670667879842
2571,Autlan,0.670667879842
2572,Carupano,0.376569388857
2573,George Town,1.51215824776
2574,Kars,0.308473594206
2575,Lata,1.13078133654
6231,Hoonah,2.11757700094
6232,Rabaul,0.250596630808
6234,Lae,2.00581078189
2577,Bogota,0.085305399132
6574,Jayapura,1.62545422496
2580,Karluk,1.08778565391
2583,Caracas,1.04479380964
2586,Kushiro,1.62550176208
10055,Maiquetia,0.0199836644765
2587,Salinas,1.03942661059
2588,Dali,0.31045796214
7018,Paso Robles,0.418955028111
2589,Constanta,0.807695182212
9778,Varna,0.632188860473
2591,Kushiro,4.15254781613
6575,Morioka,2.00379793135
2592,Naha,2.45838120887
2594,Hachinohe,0.960019914545
2595,Noumea,3.56539318216
2596,Hachinohe,0.765279253147
2597,Hachinohe,0.960019914545
2598,San Pablo,0.285980376869
9352,San Juan del Sur,0.687055838511
2599,Erzurum,0.224557538485
2601,San Pablo,0.680952948906
2602,Mitilini,0.324016610506
2603,Nikolski,2.6168462921
2606,Nikolski,1.46985736556
2608,Chilpancingo,0.206152276572
8773,Quetzaltenango,0.138886242681
2610,Popondetta,1.91304325387
2612,Neiafu,1.35052979793
2613,Qabala,0.804951628629
2614,Nueva San Salvador,0.27271888879
2615,Cankiri,0.0953412955855
2618,San Jose,0.189791970124
2619,Santa Maria,0.444664384371
2621,Bandar-e-Abbas,0.608351672258
2622,Poronaysk,4.97317223626
2623,Thessaloniki,0.37060392107
2624,Bandar-e-Abbas,0.10772588455
2626,Pagadian,0.353038859556
2631,Kashgar,0.464627609901
2632,Iloilo,0.109727394371
8116,Lijiang,0.61998897961
2634,Capitol Hill,2.79987826455
2635,San Cristobal de Las Casas,0.153665043859
2637,Punta Prieta,0.179291879302
2640,Andijon,0.0411980495927
2641,Nukualofa,1.15968059186
2642,Puerto Escondido,1.26915538367
2644,Uliastay,1.20940227649
7101,Agana,1.54383683323
2645,Sukabumi,1.41382069151
2646,Nablus,0.0503824221955
6237,Ambon,1.00183179621
2647,Tatvan,0.605121429573
2649,Tatvan,0.632339326532
2652,Port Vila,0.798789130026
7784,Palermo,0.0585052547893
2653,Kars,0.492919736223
2656,Aniak,0.98236385843
6238,Ayutla,0.20137112347
2657,Parma,0.602459692471
2658,Bogota,0.085305399132
2660,Hania,1.12664829107
2664,Kashmar,0.252145072769
6540,Iquique,0.053856838113
6239,Huasco,0.222095688008
2665,Davao,0.388436279048
2666,Jaque,0.982267445993
2667,Kushiro,1.50236212662
2670,Kyustendil,0.702490976988
2671,Kyustendil,0.702490976988
7991,Chiayi,0.0694181673204
2676,Nakhodka,3.04777265774
2678,Petropavlovsk Kamchatskiy,1.12691681586
2679,Petropavlovsk Kamchatskiy,1.12691681586
2682,Petropavlovsk Kamchatskiy,1.12691681586
2683,Hastings,0.87710334775
2684,Soke,0.41025608972
2688,Kanoya,1.62361566873
2690,Fairbanks,0.409556459536
2694,Rongzhag,1.04684236861
6242,Cilacap,0.0243189080402
2695,Portoviejo,0.0721213697923
2696,Taibao,0.0600925212576
2700,Sixaola,0.367497719657
2702,Gorontalo,0.455441032469
2703,Atka,4.59008063908
2707,Nukualofa,6.73791003466
9194,Luganville,0.0905192924627
2709,Pathankot,0.781531128
2710,Bursa,0.0680795026909
2711,Ras al Khaymah,0.705574014013
2712,Guadalajara,0.378130139015
2713,Kimbe,1.92587364583
2715,Shkoder,0.0870671220217
2717,Hiroshima,0.5885415743
2718,Apia,13.3747044885
2719,Iwaki,1.74434193639
2722,Moron,1.32254420612
2726,Hodrogo,1.21718226144
2728,Pescara,0.477360176006
2729,Asahikawa,1.39083094717
2732,Vibo Valentia,0.348093279421
2735,Ust Kamchatsk,3.57433801122
6506,Novorossiysk,0.354610892532
2736,Kyustendil,0.41979354581
2737,Poti,0.363416108258
8109,Zigong,0.104280848086
2739,Kavala,0.720055603877
9192,Port Vila,0.0372714162622
9193,Port Vila,0.0372714162622
2743,Malatya,0.403878012868
6245,Cadiz,0.195807843926
2701,Aleppo,0.148445661311
9915,Bizerte,0.0460126745929
7992,Huize,0.727478350671
2744,Hamamatsu,0.766203830661
6899,Caracas,0.00354993796839
2748,Muisne,1.53051963295
2753,Cali,0.317448717325
6627,Muisne,1.05475132535
6717,Castries,0.00197350628461
7265,Buenaventura,0.0326533822254
2757,Elbasan,0.0865429882824
2762,Douliou,0.116114101503
8110,Quanzhou,0.409467849433
2764,Cabo San Lucas,5.50711751768
2766,Chiayi,0.0832028763573
2768,San Francisco,0.117420338809
6617,Arica,0.0100162577145
2771,Tengchong,0.453388326317
2772,Bogota,0.085305399132
2773,Bogota,0.085305399132
2777,Beringovskiy,12.0215777222
2779,Valparaiso,0.379814283417
2780,Addis Ababa,0.300136494747
2782,Kimbe,1.84634015205
2783,Palermo,0.374122735735
2784,Alausi,0.242055051387
2787,Kimbe,1.92587364583
2788,Exmouth,5.12381020755
2789,Ho,0.19742730831
2790,Fort-de-France,0.397723051519
2794,Shihezi,1.3041129128
2796,Karluk,0.910907115043
2798,Ilo,0.495175999571
2800,Banda Aceh,3.64345944787
2801,Half Way Tree,0.166699904264
2802,Palermo,0.374122735735
2803,Huancavelica,0.579798196779
6246,Gorontalo,2.67350165644
2804,Acapulco,0.171936795133
2807,Naga,0.421822887309
7866,Naga,0.217000062603
2808,Arawa,2.2582969441
2810,Nogliki,3.84775829977
2811,Vigan,0.574936824131
2813,Ternate,0.417906862575
2814,Poso,0.655890257617
2815,Elbasan,0.0269085901846
2816,Nikolski,0.93004780965
8053,Skagway,0.190714248446
2819,Santa Rosalia,0.716459114609
2821,Denow,0.22321098565
2827,Reggio di Calabria,0.376070895014
2828,Tocache,0.318843580799
2829,Naga,0.421822887309
6249,Wewak,1.2238227967
10011,Nukualofa,0.510407702868
6250,Padang,1.10174784034
6251,Valdez,0.20120602211
2832,Butuan,0.459188131017
7527,Darwin,3.0504073211
2833,Iguala,0.654584524384
2835,Tecpan,0.406082526215
2836,Manado,2.39432523581
6252,Hilo,0.705763281526
2838,Feyzabad,0.634727291141
2840,Kushiro,5.97870294319
2844,Pisco,1.80348026441
2842,Myitkyina,1.20611209879
2846,Messina,0.0427630652945
2849,Izmir,0.29771992349
2850,Shar e Kord,1.09103337709
2853,Ceuta,0.303579887757
2854,Ordu,0.803477469916
2856,Nukualofa,4.9126767328
6253,Kawasaki,2.06951499626
2857,Kawasaki,2.06951499626
2858,Tagum,1.34824054119
2859,Parma,0.358824239003
2860,Pakhachi,10.442525123
2861,New Taipei,0.0372595169714
2864,Santarem,0.351403547005
8158,Buea,0.0546437550141
2866,Yuxi,0.430457353147
2868,Sungaipenuh,0.401433195436
2870,Siena,0.190258074446
2871,Diego de Almagro,0.468508911523
2867,Aix-en-Provence,0.186822248202
2876,Feyzabad,0.634727291141
2880,Saidu,0.764819998958
9332,Luganville,0.0265497187267
2881,Pirgos,0.221972983547
2884,Acapulco,0.126294202921
2886,Gifu,0.463328592175
2888,Siena,0.190258074446
2889,Quetta,1.00184625231
2890,Catania,0.233263621815
2891,Bilecik,0.411323093414
2892,Petatlan,0.525105837717
2893,Miyazaki,0.426289215369
7993,Yilan,0.353553390593
2895,Lata,1.13078133654
2894,Agana,1.00171008247
2898,Brus Laguna,1.35346030897
2899,Qingdao,1.99691603237
2900,Hamamatsu,1.88162050315
7464,Rabaul,0.115490762089
2901,Keelung,0.849915067382
2902,Cartago,0.0989946502076
2904,San Jose,0.106629159961
2905,Kushiro,1.1582561397
2906,Port Vila,2.36742063921
2908,Potenza,0.475143246197
2909,Port Vila,1.73341879171
2910,Bouira,0.393397783624
2911,Corum,0.516629250782
2912,Mitla,0.513508239307
2913,Melilla,0.0199885647222
9272,Luganville,1.27357980007
2914,Luganville,1.65699173248
2915,Lata,2.96711955848
2916,Sumbawanga,0.621339263112
2917,General Santos,1.80992856579
6576,General Santos,2.79055844489
6541,Butuan,0.0666800372013
